polygon
1
	77.028003	8.3461116
	77.0281827	8.3459816
	77.0283718	8.3458887
	77.0284791	8.3458184
	77.0286079	8.3456379
	77.0290732	8.3453659
	77.0294005	8.3451244
	77.0305538	8.3443442
	77.0308033	8.3441611
	77.0314604	8.3436621
	77.0322892	8.3430438
	77.0330965	8.3424918
	77.0335767	8.3421256
	77.0341668	8.3416771
	77.0344028	8.3414993
	77.0354649	8.3406899
	77.0361972	8.3401299
	77.0364225	8.3399547
	77.0368651	8.3396734
	77.0371601	8.3394319
	77.0377877	8.3388852
	77.0386058	8.3382802
	77.0407703	8.3365339
	77.0415992	8.3359182
	77.0420444	8.3355759
	77.0427954	8.3349628
	77.0430234	8.3347638
	77.0440748	8.3338668
	77.0447642	8.333328
	77.0450807	8.3330202
	77.0468831	8.3315552
	77.0472425	8.3312527
	77.0475161	8.3309448
	77.0481008	8.3304671
	77.0489591	8.3298037
	77.0493695	8.3294348
	77.0501661	8.328758
	77.0512095	8.3278344
	77.0516199	8.3274841
	77.0521	8.3271444
	77.0529368	8.3264172
	77.0535564	8.3259024
	77.0544523	8.3251221
	77.0552167	8.3245091
	77.056421	8.3235351
	77.0570916	8.3229565
	77.05751	8.3225637
	77.057687	8.3224655
	77.0583039	8.3219427
	77.0586392	8.3216773
	77.0595458	8.3209289
	77.0603049	8.320353
	77.0608333	8.3199416
	77.0621744	8.3189437
	77.0626974	8.3185987
	77.0645749	8.317346
	77.0662701	8.3160084
	77.0697033	8.3134393
	77.0716667	8.3119318
	77.0729864	8.3109233
	77.0747673	8.3094158
	77.0764089	8.3077809
	77.0779753	8.3064114
	77.0793164	8.3055515
	77.0796812	8.3053497
	77.0836186	8.3026213
	77.0860151	8.3008525
	77.0907702	8.2973001
	77.1046931	8.301399
	77.100679	8.3116573
	77.1220876	8.3228076
	77.1497403	8.3219155
	77.1595525	8.3125493
	77.1627123	8.3175052
	77.1510783	8.3308358
	77.1546464	8.3513523
	77.1475102	8.3544744
	77.1359139	8.3455541
	77.1430501	8.3620566
	77.1350219	8.378559
	77.1408201	8.3830191
	77.1537544	8.377221
	77.1796231	8.4088878
	77.1885433	8.4347564
	77.2082719	8.4390892
	77.2250604	8.4460172
	77.2228717	8.4501517
	77.2128509	8.456655
	77.2090615	8.4657728
	77.2090358	8.4731333
	77.2061819	8.4785919
	77.2074093	8.4826752
	77.2102975	8.4863043
	77.2079843	8.4946723
	77.1988069	8.5056972
	77.2078492	8.5093536
	77.2111644	8.5150728
	77.2158679	8.5125772
	77.2235798	8.5115883
	77.230811	8.5075858
	77.2374114	8.5020491
	77.2393426	8.4988764
	77.2413532	8.499407
	77.242793	8.5014889
	77.2452241	8.5018198
	77.2501594	8.5044663
	77.2534982	8.506007
	77.2564465	8.5052303
	77.2574336	8.5066574
	77.2601898	8.5056049
	77.2619075	8.505121
	77.2634363	8.5071339
	77.2641659	8.5094555
	77.2645017	8.5124541
	77.2657463	8.513339
	77.2658729	8.515025
	77.2657398	8.5179907
	77.2681796	8.5209117
	77.2682053	8.5227463
	77.2690743	8.5257829
	77.2701354	8.5294488
	77.2711203	8.5308058
	77.2740901	8.5339369
	77.2751211	8.5362053
	77.2798718	8.53907
	77.2800349	8.5409149
	77.2808602	8.5439411
	77.2811325	8.5449393
	77.2819033	8.5480697
	77.2816936	8.5507884
	77.2804179	8.5518844
	77.2786187	8.5539575
	77.2772561	8.5566788
	77.2760931	8.5589238
	77.2766586	8.5616355
	77.278019	8.5634359
	77.2787174	8.5652119
	77.2774815	8.5674907
	77.2749033	8.5701906
	77.2730303	8.5753694
	77.2705841	8.5783925
	77.267196	8.5810749
	77.2677882	8.5853183
	77.2662024	8.5867887
	77.2621148	8.590141
	77.2588017	8.5901473
	77.2574864	8.5907414
	77.2578404	8.5927082
	77.2568705	8.5951672
	77.2553599	8.5979296
	77.2532957	8.5983582
	77.2511327	8.599139
	77.2492187	8.6012861
	77.2463112	8.6035456
	77.2459421	8.6065816
	77.2444	8.6084308
	77.244044	8.6103162
	77.2443422	8.6116019
	77.2456954	8.6141578
	77.2456804	8.6155432
	77.2462619	8.6167058
	77.2446632	8.6187637
	77.2434316	8.6204949
	77.2415304	8.6218441
	77.239168	8.6246764
	77.238565	8.6288684
	77.2363527	8.6307735
	77.2343636	8.6306102
	77.2322908	8.6322161
	77.2324023	8.6340745
	77.2306171	8.6371442
	77.2258535	8.6387311
	77.2223043	8.6426875
	77.2189432	8.6463053
	77.2155239	8.6483577
	77.2135861	8.650963
